id,sender_id,receiver_id,amount,start_time,max_fee_limit,end_time,mpp,is_shard,parent_payment_id,shard1_id,shard2_id,is_success,is_rolledback,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee,attempts_history
380,1487,970,8885654,385438,-1,386043,0,0,-1,-1,-1,1,0,0,0,0,1,10342-3884-6591,17,"[{""attempts"":1,""is_succeeded"":1,""end_time"":386043,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":10342,""from_node_id"":1487,""to_node_id"":513,""sent_amt"":8885671,""edge_cap"":45535940,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":3884,""from_node_id"":513,""to_node_id"":344,""sent_amt"":8885663,""edge_cap"":49113086,""channel_cap"":9000000000,""group_cap"":null,""channel_update"":9000000000},{""edge_id"":6591,""from_node_id"":344,""to_node_id"":970,""sent_amt"":8885654,""edge_cap"":1918003530,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000}]}]"
381,1988,2323,9168429,386890,-1,387492,0,0,-1,-1,-1,1,0,0,0,0,1,15341-14498-19051,20,"[{""attempts"":1,""is_succeeded"":1,""end_time"":387492,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":15341,""from_node_id"":1988,""to_node_id"":358,""sent_amt"":9168449,""edge_cap"":156881615,""channel_cap"":171850000,""group_cap"":null,""channel_update"":171850000},{""edge_id"":14498,""from_node_id"":358,""to_node_id"":130,""sent_amt"":9168439,""edge_cap"":148837029,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":19051,""from_node_id"":130,""to_node_id"":2323,""sent_amt"":9168429,""edge_cap"":415137000,""channel_cap"":450000000,""group_cap"":null,""channel_update"":450000000}]}]"
382,3715,3005,9999760,389126,-1,389526,0,0,-1,-1,-1,0,0,1,0,0,2,32675-28735-25994,1060,"[{""attempts"":1,""is_succeeded"":0,""end_time"":389526,""error_edge"":25994,""error_type"":1,""route"":[{""edge_id"":32675,""from_node_id"":3715,""to_node_id"":282,""sent_amt"":10000820,""edge_cap"":65646019,""channel_cap"":70000000,""group_cap"":null,""channel_update"":70000000},{""edge_id"":28735,""from_node_id"":282,""to_node_id"":46,""sent_amt"":10000769,""edge_cap"":7392699357,""channel_cap"":8000000000,""group_cap"":null,""channel_update"":8000000000},{""edge_id"":25994,""from_node_id"":46,""to_node_id"":3005,""sent_amt"":9999760,""edge_cap"":1693004,""channel_cap"":20000000,""group_cap"":null,""channel_update"":9999760}]}]"
383,4436,5546,12215796,389749,-1,390151,0,0,-1,-1,-1,1,0,0,0,0,1,47402-54703,12551,"[{""attempts"":1,""is_succeeded"":1,""end_time"":390151,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":47402,""from_node_id"":4436,""to_node_id"":219,""sent_amt"":12228347,""edge_cap"":54050659,""channel_cap"":1500000000,""group_cap"":null,""channel_update"":1500000000},{""edge_id"":54703,""from_node_id"":219,""to_node_id"":5546,""sent_amt"":12215796,""edge_cap"":4677304953,""channel_cap"":5000000000,""group_cap"":null,""channel_update"":5000000000}]}]"
384,3971,3182,9712530,391344,-1,391344,1,0,-1,1132,1133,0,0,0,0,0,24,"",0,
385,1036,508,11392917,391488,-1,392089,0,0,-1,-1,-1,1,0,0,0,0,1,6245-11088-2511,1023,"[{""attempts"":1,""is_succeeded"":1,""end_time"":392089,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":6245,""from_node_id"":1036,""to_node_id"":979,""sent_amt"":11393940,""edge_cap"":86908537,""channel_cap"":100000000,""group_cap"":null,""channel_update"":100000000},{""edge_id"":11088,""from_node_id"":979,""to_node_id"":355,""sent_amt"":11392929,""edge_cap"":14529956,""channel_cap"":800000000,""group_cap"":null,""channel_update"":800000000},{""edge_id"":2511,""from_node_id"":355,""to_node_id"":508,""sent_amt"":11392917,""edge_cap"":4387558649,""channel_cap"":4697969000,""group_cap"":null,""channel_update"":4697969000}]}]"
386,376,1230,10651032,391947,-1,392551,0,0,-1,-1,-1,1,0,0,0,0,1,12697-4239-7641,159,"[{""attempts"":1,""is_succeeded"":1,""end_time"":392551,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":12697,""from_node_id"":376,""to_node_id"":227,""sent_amt"":10651191,""edge_cap"":102204172,""channel_cap"":125000000,""group_cap"":null,""channel_update"":125000000},{""edge_id"":4239,""from_node_id"":227,""to_node_id"":282,""sent_amt"":10651191,""edge_cap"":449548209,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":7641,""from_node_id"":282,""to_node_id"":1230,""sent_amt"":10651032,""edge_cap"":27432048,""channel_cap"":40000000,""group_cap"":null,""channel_update"":40000000}]}]"
387,4418,5684,11563688,393251,-1,394453,0,0,-1,-1,-1,1,0,1,0,0,2,46965-2000-1791-56401,33,"[{""attempts"":2,""is_succeeded"":1,""end_time"":394453,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":46965,""from_node_id"":4418,""to_node_id"":2,""sent_amt"":11563721,""edge_cap"":49512736,""channel_cap"":61337000,""group_cap"":null,""channel_update"":61337000},{""edge_id"":2000,""from_node_id"":2,""to_node_id"":390,""sent_amt"":11563721,""edge_cap"":2908058,""channel_cap"":300000000,""group_cap"":null,""channel_update"":300000000},{""edge_id"":1791,""from_node_id"":390,""to_node_id"":326,""sent_amt"":11563700,""edge_cap"":15959581049,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":56401,""from_node_id"":326,""to_node_id"":5684,""sent_amt"":11563688,""edge_cap"":1412634918,""channel_cap"":1565742000,""group_cap"":null,""channel_update"":1565742000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":393651,""error_edge"":22024,""error_type"":1,""route"":[{""edge_id"":46965,""from_node_id"":4418,""to_node_id"":2,""sent_amt"":11563721,""edge_cap"":61076457,""channel_cap"":61337000,""group_cap"":null,""channel_update"":61337000},{""edge_id"":23721,""from_node_id"":2,""to_node_id"":2614,""sent_amt"":11563721,""edge_cap"":29825272,""channel_cap"":31337000,""group_cap"":null,""channel_update"":31337000},{""edge_id"":22024,""from_node_id"":2614,""to_node_id"":326,""sent_amt"":11563700,""edge_cap"":3471763,""channel_cap"":1148763000,""group_cap"":null,""channel_update"":11563688},{""edge_id"":56401,""from_node_id"":326,""to_node_id"":5684,""sent_amt"":11563688,""edge_cap"":1424198606,""channel_cap"":1565742000,""group_cap"":null,""channel_update"":1565742000}]}]"
388,1281,2352,9993303,394204,-1,394807,0,0,-1,-1,-1,1,0,0,0,0,1,12289-9984-24661,20,"[{""attempts"":1,""is_succeeded"":1,""end_time"":394807,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":12289,""from_node_id"":1281,""to_node_id"":1474,""sent_amt"":9993323,""edge_cap"":29013048,""channel_cap"":43239000,""group_cap"":null,""channel_update"":43239000},{""edge_id"":9984,""from_node_id"":1474,""to_node_id"":332,""sent_amt"":9993313,""edge_cap"":690359604,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":24661,""from_node_id"":332,""to_node_id"":2352,""sent_amt"":9993303,""edge_cap"":1826888099,""channel_cap"":1996674000,""group_cap"":null,""channel_update"":1996674000}]}]"
389,3817,4845,10578872,394636,-1,395240,0,0,-1,-1,-1,1,0,0,0,0,1,34026-52625-52966,2020,"[{""attempts"":1,""is_succeeded"":1,""end_time"":395240,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":34026,""from_node_id"":3817,""to_node_id"":3164,""sent_amt"":10580892,""edge_cap"":354780228,""channel_cap"":5000000000,""group_cap"":null,""channel_update"":5000000000},{""edge_id"":52625,""from_node_id"":3164,""to_node_id"":5127,""sent_amt"":10579882,""edge_cap"":14805520810,""channel_cap"":15000000000,""group_cap"":null,""channel_update"":15000000000},{""edge_id"":52966,""from_node_id"":5127,""to_node_id"":4845,""sent_amt"":10578872,""edge_cap"":200065585,""channel_cap"":4983730000,""group_cap"":null,""channel_update"":4983730000}]}]"
390,3620,4775,9532166,395532,-1,396135,0,0,-1,-1,-1,1,0,0,0,0,1,31741-44220-47947,2018,"[{""attempts"":1,""is_succeeded"":1,""end_time"":396135,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":31741,""from_node_id"":3620,""to_node_id"":2583,""sent_amt"":9534184,""edge_cap"":132119101,""channel_cap"":150000000,""group_cap"":null,""channel_update"":150000000},{""edge_id"":44220,""from_node_id"":2583,""to_node_id"":77,""sent_amt"":9533175,""edge_cap"":38330646,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":47947,""from_node_id"":77,""to_node_id"":4775,""sent_amt"":9532166,""edge_cap"":926378151,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000}]}]"
391,1479,3935,9651100,397272,-1,397875,1,0,-1,1146,1147,0,0,0,0,0,24,"",0,
392,4567,1301,10179889,398009,-1,398812,0,0,-1,-1,-1,1,0,0,0,0,1,44857-31930-7027-8103,71,"[{""attempts"":1,""is_succeeded"":1,""end_time"":398812,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":44857,""from_node_id"":4567,""to_node_id"":3639,""sent_amt"":10179960,""edge_cap"":169473617,""channel_cap"":200000000,""group_cap"":null,""channel_update"":200000000},{""edge_id"":31930,""from_node_id"":3639,""to_node_id"":345,""sent_amt"":10179950,""edge_cap"":169301188,""channel_cap"":5000000000,""group_cap"":null,""channel_update"":5000000000},{""edge_id"":7027,""from_node_id"":345,""to_node_id"":282,""sent_amt"":10179939,""edge_cap"":26572113,""channel_cap"":40000000,""group_cap"":null,""channel_update"":40000000},{""edge_id"":8103,""from_node_id"":282,""to_node_id"":1301,""sent_amt"":10179889,""edge_cap"":27681758,""channel_cap"":40000000,""group_cap"":null,""channel_update"":40000000}]}]"
393,4888,1169,10268817,398068,-1,398868,0,0,-1,-1,-1,1,0,0,0,0,1,53612-50961-9770-7285,1032,"[{""attempts"":1,""is_succeeded"":1,""end_time"":398868,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":53612,""from_node_id"":4888,""to_node_id"":3519,""sent_amt"":10269849,""edge_cap"":5669968,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":50961,""from_node_id"":3519,""to_node_id"":358,""sent_amt"":10268839,""edge_cap"":1134373819,""channel_cap"":1194445000,""group_cap"":null,""channel_update"":1194445000},{""edge_id"":9770,""from_node_id"":358,""to_node_id"":359,""sent_amt"":10268828,""edge_cap"":641697694,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":7285,""from_node_id"":359,""to_node_id"":1169,""sent_amt"":10268817,""edge_cap"":365643749,""channel_cap"":400000000,""group_cap"":null,""channel_update"":400000000}]}]"
394,4655,4711,12230606,398887,-1,399691,0,0,-1,-1,-1,1,0,0,0,0,1,46006-32366-1205-46931,1038,"[{""attempts"":1,""is_succeeded"":1,""end_time"":399691,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":46006,""from_node_id"":4655,""to_node_id"":3672,""sent_amt"":12231644,""edge_cap"":26510745,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":32366,""from_node_id"":3672,""to_node_id"":332,""sent_amt"":12230632,""edge_cap"":58100882,""channel_cap"":3020000000,""group_cap"":null,""channel_update"":3020000000},{""edge_id"":1205,""from_node_id"":332,""to_node_id"":130,""sent_amt"":12230619,""edge_cap"":876303333,""channel_cap"":900000000,""group_cap"":null,""channel_update"":900000000},{""edge_id"":46931,""from_node_id"":130,""to_node_id"":4711,""sent_amt"":12230606,""edge_cap"":83157250,""channel_cap"":100000000,""group_cap"":null,""channel_update"":100000000}]}]"
395,558,3592,10043295,399584,-1,400384,0,0,-1,-1,-1,1,0,0,0,0,1,2731-15670-28452-31305,1146,"[{""attempts"":1,""is_succeeded"":1,""end_time"":400384,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":2731,""from_node_id"":558,""to_node_id"":513,""sent_amt"":10044441,""edge_cap"":27163350,""channel_cap"":40000000,""group_cap"":null,""channel_update"":40000000},{""edge_id"":15670,""from_node_id"":513,""to_node_id"":2018,""sent_amt"":10044431,""edge_cap"":75080267,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":28452,""from_node_id"":2018,""to_node_id"":915,""sent_amt"":10044305,""edge_cap"":52849174,""channel_cap"":1500000000,""group_cap"":null,""channel_update"":1500000000},{""edge_id"":31305,""from_node_id"":915,""to_node_id"":3592,""sent_amt"":10043295,""edge_cap"":38153168,""channel_cap"":50000000,""group_cap"":null,""channel_update"":50000000}]}]"
396,12,275,8677283,399661,-1,400263,0,0,-1,-1,-1,1,0,0,0,0,1,23-2920-6353,217,"[{""attempts"":1,""is_succeeded"":1,""end_time"":400263,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":23,""from_node_id"":12,""to_node_id"":8,""sent_amt"":8677500,""edge_cap"":42249051,""channel_cap"":63874000,""group_cap"":null,""channel_update"":63874000},{""edge_id"":2920,""from_node_id"":8,""to_node_id"":326,""sent_amt"":8677292,""edge_cap"":64049111,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":6353,""from_node_id"":326,""to_node_id"":275,""sent_amt"":8677283,""edge_cap"":751044252,""channel_cap"":791333000,""group_cap"":null,""channel_update"":791333000}]}]"
397,3110,2,8351900,400662,-1,401065,0,0,-1,-1,-1,1,0,0,0,0,1,27049-42633,1008,"[{""attempts"":1,""is_succeeded"":1,""end_time"":401065,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":27049,""from_node_id"":3110,""to_node_id"":925,""sent_amt"":8352908,""edge_cap"":83481271,""channel_cap"":94776000,""group_cap"":null,""channel_update"":94776000},{""edge_id"":42633,""from_node_id"":925,""to_node_id"":2,""sent_amt"":8351900,""edge_cap"":324607599,""channel_cap"":350000000,""group_cap"":null,""channel_update"":350000000}]}]"
398,5538,2471,10527445,401435,-1,402238,0,0,-1,-1,-1,1,0,1,0,0,2,54565-23476-20417,1020,"[{""attempts"":2,""is_succeeded"":1,""end_time"":402238,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":54565,""from_node_id"":5538,""to_node_id"":46,""sent_amt"":10528465,""edge_cap"":86308552,""channel_cap"":100000000,""group_cap"":null,""channel_update"":100000000},{""edge_id"":23476,""from_node_id"":46,""to_node_id"":513,""sent_amt"":10527455,""edge_cap"":82432185,""channel_cap"":1227379000,""group_cap"":null,""channel_update"":1227379000},{""edge_id"":20417,""from_node_id"":513,""to_node_id"":2471,""sent_amt"":10527445,""edge_cap"":462912204,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":401635,""error_edge"":31022,""error_type"":1,""route"":[{""edge_id"":54565,""from_node_id"":5538,""to_node_id"":46,""sent_amt"":10528466,""edge_cap"":96837017,""channel_cap"":100000000,""group_cap"":null,""channel_update"":100000000},{""edge_id"":31022,""from_node_id"":46,""to_node_id"":3553,""sent_amt"":10527456,""edge_cap"":2189004,""channel_cap"":43306000,""group_cap"":null,""channel_update"":10527445},{""edge_id"":36746,""from_node_id"":3553,""to_node_id"":2471,""sent_amt"":10527445,""edge_cap"":33673472,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000}]}]"
399,269,2234,10406504,401878,-1,402482,0,0,-1,-1,-1,1,0,0,0,0,1,1571-10313-18149,22,"[{""attempts"":1,""is_succeeded"":1,""end_time"":402482,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":1571,""from_node_id"":269,""to_node_id"":348,""sent_amt"":10406526,""edge_cap"":15708168039,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":10313,""from_node_id"":348,""to_node_id"":334,""sent_amt"":10406515,""edge_cap"":16327843135,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":18149,""from_node_id"":334,""to_node_id"":2234,""sent_amt"":10406504,""edge_cap"":69046185,""channel_cap"":93607000,""group_cap"":null,""channel_update"":93607000}]}]"
400,5623,2443,10705605,402543,-1,403147,0,0,-1,-1,-1,1,0,0,0,0,1,59232-10589-20059,1021,"[{""attempts"":1,""is_succeeded"":1,""end_time"":403147,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":59232,""from_node_id"":5623,""to_node_id"":400,""sent_amt"":10706626,""edge_cap"":47601873,""channel_cap"":800000000,""group_cap"":null,""channel_update"":800000000},{""edge_id"":10589,""from_node_id"":400,""to_node_id"":346,""sent_amt"":10705616,""edge_cap"":477660794,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":20059,""from_node_id"":346,""to_node_id"":2443,""sent_amt"":10705605,""edge_cap"":4947897892,""channel_cap"":5000000000,""group_cap"":null,""channel_update"":5000000000}]}]"
401,2295,5552,8166605,403143,-1,403544,0,0,-1,-1,-1,0,0,1,0,0,2,57140-58047-54784,2016,"[{""attempts"":1,""is_succeeded"":0,""end_time"":403544,""error_edge"":54784,""error_type"":1,""route"":[{""edge_id"":57140,""from_node_id"":2295,""to_node_id"":5746,""sent_amt"":8168621,""edge_cap"":9843266,""channel_cap"":300000000,""group_cap"":null,""channel_update"":300000000},{""edge_id"":58047,""from_node_id"":5746,""to_node_id"":4100,""sent_amt"":8167613,""edge_cap"":328137854,""channel_cap"":343456000,""group_cap"":null,""channel_update"":343456000},{""edge_id"":54784,""from_node_id"":4100,""to_node_id"":5552,""sent_amt"":8166605,""edge_cap"":5130301,""channel_cap"":90000000,""group_cap"":null,""channel_update"":8166605}]}]"
402,5039,5581,7822527,403552,-1,404154,0,0,-1,-1,-1,1,0,0,0,0,1,50468-50946-54917,15307,"[{""attempts"":1,""is_succeeded"":1,""end_time"":404154,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":50468,""from_node_id"":5039,""to_node_id"":77,""sent_amt"":7837834,""edge_cap"":7863215,""channel_cap"":320000000,""group_cap"":null,""channel_update"":320000000},{""edge_id"":50946,""from_node_id"":77,""to_node_id"":5153,""sent_amt"":7823534,""edge_cap"":47780807,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":54917,""from_node_id"":5153,""to_node_id"":5581,""sent_amt"":7822527,""edge_cap"":16466528,""channel_cap"":25000000,""group_cap"":null,""channel_update"":25000000}]}]"
403,2471,779,9133837,403974,-1,404576,0,0,-1,-1,-1,1,0,0,0,0,1,20416-3859-4263,19,"[{""attempts"":1,""is_succeeded"":1,""end_time"":404576,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":20416,""from_node_id"":2471,""to_node_id"":513,""sent_amt"":9133856,""edge_cap"":27953940,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":3859,""from_node_id"":513,""to_node_id"":342,""sent_amt"":9133847,""edge_cap"":8431606020,""channel_cap"":9000000000,""group_cap"":null,""channel_update"":9000000000},{""edge_id"":4263,""from_node_id"":342,""to_node_id"":779,""sent_amt"":9133837,""edge_cap"":911303655,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000}]}]"
404,3432,3165,10103446,405691,-1,407096,0,0,-1,-1,-1,0,0,3,0,0,4,29603-45787-23762-27556,2130,"[{""attempts"":3,""is_succeeded"":0,""end_time"":407096,""error_edge"":27556,""error_type"":1,""route"":[{""edge_id"":29603,""from_node_id"":3432,""to_node_id"":3431,""sent_amt"":10105576,""edge_cap"":36884452,""channel_cap"":38015000,""group_cap"":null,""channel_update"":38015000},{""edge_id"":45787,""from_node_id"":3431,""to_node_id"":54,""sent_amt"":10104566,""edge_cap"":257498099,""channel_cap"":264626000,""group_cap"":null,""channel_update"":264626000},{""edge_id"":23762,""from_node_id"":54,""to_node_id"":2782,""sent_amt"":10103556,""edge_cap"":12932638,""channel_cap"":305255000,""group_cap"":null,""channel_update"":305255000},{""edge_id"":27556,""from_node_id"":2782,""to_node_id"":3165,""sent_amt"":10103446,""edge_cap"":4900161,""channel_cap"":79000000,""group_cap"":null,""channel_update"":10103446}]},{""attempts"":2,""is_succeeded"":0,""end_time"":406495,""error_edge"":27558,""error_type"":1,""route"":[{""edge_id"":29603,""from_node_id"":3432,""to_node_id"":3431,""sent_amt"":10105466,""edge_cap"":36884452,""channel_cap"":38015000,""group_cap"":null,""channel_update"":38015000},{""edge_id"":51153,""from_node_id"":3431,""to_node_id"":263,""sent_amt"":10104456,""edge_cap"":30863223779,""channel_cap"":31367873000,""group_cap"":null,""channel_update"":31367873000},{""edge_id"":27558,""from_node_id"":263,""to_node_id"":3165,""sent_amt"":10103446,""edge_cap"":265402,""channel_cap"":195000000,""group_cap"":null,""channel_update"":10103446}]},{""attempts"":1,""is_succeeded"":0,""end_time"":406094,""error_edge"":48390,""error_type"":1,""route"":[{""edge_id"":29603,""from_node_id"":3432,""to_node_id"":3431,""sent_amt"":10104456,""edge_cap"":36884452,""channel_cap"":38015000,""group_cap"":null,""channel_update"":38015000},{""edge_id"":42185,""from_node_id"":3431,""to_node_id"":2,""sent_amt"":10103446,""edge_cap"":337219462,""channel_cap"":350000000,""group_cap"":null,""channel_update"":350000000},{""edge_id"":48390,""from_node_id"":2,""to_node_id"":3165,""sent_amt"":10103446,""edge_cap"":5076736,""channel_cap"":71337000,""group_cap"":null,""channel_update"":10103446}]}]"
405,1281,2128,7139612,405782,-1,406385,0,0,-1,-1,-1,1,0,0,0,0,1,12289-9500-21387,16,"[{""attempts"":1,""is_succeeded"":1,""end_time"":406385,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":12289,""from_node_id"":1281,""to_node_id"":1474,""sent_amt"":7139628,""edge_cap"":21873420,""channel_cap"":43239000,""group_cap"":null,""channel_update"":43239000},{""edge_id"":9500,""from_node_id"":1474,""to_node_id"":348,""sent_amt"":7139620,""edge_cap"":128077205,""channel_cap"":10000000000,""group_cap"":null,""channel_update"":10000000000},{""edge_id"":21387,""from_node_id"":348,""to_node_id"":2128,""sent_amt"":7139612,""edge_cap"":263316841,""channel_cap"":295458000,""group_cap"":null,""channel_update"":295458000}]}]"
406,3884,1411,8831093,406131,-1,406131,1,0,-1,1160,1161,0,0,0,0,0,24,"",0,
407,4832,778,9806785,407740,-1,408340,0,0,-1,-1,-1,0,0,1,0,0,2,48357-51630-55257-4260,2018,"[{""attempts"":1,""is_succeeded"":0,""end_time"":408340,""error_edge"":4260,""error_type"":1,""route"":[{""edge_id"":48357,""from_node_id"":4832,""to_node_id"":4100,""sent_amt"":9808803,""edge_cap"":90628968,""channel_cap"":100000000,""group_cap"":null,""channel_update"":100000000},{""edge_id"":51630,""from_node_id"":4100,""to_node_id"":3467,""sent_amt"":9807794,""edge_cap"":177311676,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":55257,""from_node_id"":3467,""to_node_id"":54,""sent_amt"":9807794,""edge_cap"":241414244,""channel_cap"":241422000,""group_cap"":null,""channel_update"":241422000},{""edge_id"":4260,""from_node_id"":54,""to_node_id"":778,""sent_amt"":9806785,""edge_cap"":590137,""channel_cap"":20000000,""group_cap"":null,""channel_update"":9806785}]}]"
408,5767,5537,10053184,408368,-1,408770,0,0,-1,-1,-1,0,0,1,0,0,2,57431-44998-54524,2020,"[{""attempts"":1,""is_succeeded"":0,""end_time"":408770,""error_edge"":54524,""error_type"":1,""route"":[{""edge_id"":57431,""from_node_id"":5767,""to_node_id"":468,""sent_amt"":10055204,""edge_cap"":48101795,""channel_cap"":50000000,""group_cap"":null,""channel_update"":50000000},{""edge_id"":44998,""from_node_id"":468,""to_node_id"":4100,""sent_amt"":10054194,""edge_cap"":95815805,""channel_cap"":2000000000,""group_cap"":null,""channel_update"":2000000000},{""edge_id"":54524,""from_node_id"":4100,""to_node_id"":5537,""sent_amt"":10053184,""edge_cap"":1100753,""channel_cap"":90000000,""group_cap"":null,""channel_update"":10053184}]}]"
409,4493,3008,9901396,409903,-1,410303,0,0,-1,-1,-1,0,0,1,0,0,2,57609-50023-26032,10911,"[{""attempts"":1,""is_succeeded"":0,""end_time"":410303,""error_edge"":26032,""error_type"":1,""route"":[{""edge_id"":57609,""from_node_id"":4493,""to_node_id"":2,""sent_amt"":9912307,""edge_cap"":65778813,""channel_cap"":71337000,""group_cap"":null,""channel_update"":71337000},{""edge_id"":50023,""from_node_id"":2,""to_node_id"":468,""sent_amt"":9902405,""edge_cap"":355129847,""channel_cap"":364748000,""group_cap"":null,""channel_update"":364748000},{""edge_id"":26032,""from_node_id"":468,""to_node_id"":3008,""sent_amt"":9901396,""edge_cap"":2248769,""channel_cap"":29823000,""group_cap"":null,""channel_update"":9901396}]}]"
410,3187,765,10952762,410787,-1,411390,0,0,-1,-1,-1,1,0,1,0,0,2,38552-9933-4204,22,"[{""attempts"":2,""is_succeeded"":1,""end_time"":411390,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":38552,""from_node_id"":3187,""to_node_id"":347,""sent_amt"":10952784,""edge_cap"":24264490,""channel_cap"":3000000000,""group_cap"":null,""channel_update"":3000000000},{""edge_id"":9933,""from_node_id"":347,""to_node_id"":349,""sent_amt"":10952773,""edge_cap"":16162827982,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":16777215000},{""edge_id"":4204,""from_node_id"":349,""to_node_id"":765,""sent_amt"":10952762,""edge_cap"":3569792,""channel_cap"":200000000,""group_cap"":null,""channel_update"":200000000}]},{""attempts"":1,""is_succeeded"":0,""end_time"":410787,""error_edge"":54050,""error_type"":1,""route"":[{""edge_id"":54050,""from_node_id"":3187,""to_node_id"":1205,""sent_amt"":10952773,""edge_cap"":10044801,""channel_cap"":16777215000,""group_cap"":null,""channel_update"":10952762},{""edge_id"":9039,""from_node_id"":1205,""to_node_id"":349,""sent_amt"":10952773,""edge_cap"":2880766996,""channel_cap"":3000000000,""group_cap"":null,""channel_update"":3000000000},{""edge_id"":4204,""from_node_id"":349,""to_node_id"":765,""sent_amt"":10952762,""edge_cap"":14522554,""channel_cap"":200000000,""group_cap"":null,""channel_update"":200000000}]}]"
411,411,5706,9308510,411345,-1,411948,0,0,-1,-1,-1,0,0,1,0,0,2,1955-20652-45093-56700,2361,"[{""attempts"":1,""is_succeeded"":0,""end_time"":411948,""error_edge"":56700,""error_type"":1,""route"":[{""edge_id"":1955,""from_node_id"":411,""to_node_id"":377,""sent_amt"":9310871,""edge_cap"":454959312,""channel_cap"":500000000,""group_cap"":null,""channel_update"":500000000},{""edge_id"":20652,""from_node_id"":377,""to_node_id"":1501,""sent_amt"":9309862,""edge_cap"":238609350,""channel_cap"":2500000000,""group_cap"":null,""channel_update"":2500000000},{""edge_id"":45093,""from_node_id"":1501,""to_node_id"":4100,""sent_amt"":9309519,""edge_cap"":2468975168,""channel_cap"":2500000000,""group_cap"":null,""channel_update"":2500000000},{""edge_id"":56700,""from_node_id"":4100,""to_node_id"":5706,""sent_amt"":9308510,""edge_cap"":4560360,""channel_cap"":90000000,""group_cap"":null,""channel_update"":9308510}]}]"
412,3769,4350,8425288,411503,-1,411503,1,0,-1,1174,1175,0,0,0,0,0,24,"",0,
413,5410,1030,10811879,412143,-1,412143,1,0,-1,1188,1189,0,0,0,0,0,24,"",0,
414,1139,726,12703428,413044,-1,413445,0,0,-1,-1,-1,1,0,0,0,0,1,7154-3917,12,"[{""attempts"":1,""is_succeeded"":1,""end_time"":413445,""error_edge"":0,""error_type"":0,""route"":[{""edge_id"":7154,""from_node_id"":1139,""to_node_id"":513,""sent_amt"":12703440,""edge_cap"":31590980,""channel_cap"":1000000000,""group_cap"":null,""channel_update"":1000000000},{""edge_id"":3917,""from_node_id"":513,""to_node_id"":726,""sent_amt"":12703428,""edge_cap"":5744062,""channel_cap"":20000000,""group_cap"":null,""channel_update"":20000000}]}]"
